,Open,High,Low,Close,Volume
2024-05-03,3.889573251465965,3.9064142943680578,3.870745215879822,3.8894917913115488,1735.4315209926826
2024-05-04,3.889558233976634,3.906378269191796,3.8707506237051903,3.889474358797541,1736.398098648653
2024-05-05,3.8895432164873034,3.9063422440155344,3.8707560315305582,3.8894569262835335,1737.3646763046236
2024-05-06,3.889528198997973,3.9063062188392728,3.8707614393559266,3.8894394937695256,1738.331253960594
2024-05-07,3.8895131815086423,3.906270193663011,3.8707668471812946,3.8894220612555177,1739.2978316165645
2024-05-08,3.8894981640193116,3.9062341684867494,3.870772255006663,3.8894046287415103,1740.264409272535
2024-05-09,3.889483146529981,3.9061981433104878,3.870777662832031,3.8893871962275024,1741.2309869285054
2024-05-10,3.88946812904065,3.906162118134226,3.8707830706573993,3.8893697637134945,1742.1975645844796
2024-05-11,3.8894531115513193,3.9061260929579644,3.8707884784827673,3.889352331199487,1743.16414224045
2024-05-12,3.8894380940619886,3.9060900677817028,3.8707938863081357,3.889334898685479,1744.1307198964205
2024-05-13,3.889423076572658,3.906054042605441,3.8707992941335037,3.889317466171472,1745.097297552391
2024-05-14,3.889408059083327,3.9060180174291794,3.870804701958872,3.889300033657464,1746.0638752083614
2024-05-15,3.8893930415939963,3.9059819922529178,3.87081010978424,3.8892826011434565,1747.030452864332
2024-05-16,3.8893780241046656,3.905945967076656,3.8708155176096084,3.8892651686294486,1747.997030520306
2024-05-17,3.889363006615335,3.9059099419003944,3.8708209254349764,3.8892477361154407,1748.9636081762765
2024-05-18,3.889347989126004,3.9058739167241328,3.8708263332603448,3.8892303036014333,1749.930185832247
2024-05-19,3.8893329716366734,3.905837891547871,3.8708317410857127,3.8892128710874254,1750.8967634882174
2024-05-20,3.8893179541473426,3.9058018663716094,3.870837148911081,3.8891954385734175,1751.8633411441879
2024-05-21,3.8893029366580123,3.9057658411953478,3.870842556736449,3.88917800605941,1752.8299188001583
2024-05-22,3.889287919168681,3.905729816019086,3.8708479645618175,3.8891605735454022,1753.7964964561288
2024-05-23,3.889272901679351,3.9056937908428244,3.8708533723871854,3.889143141031395,1754.763074112103
2024-05-24,3.88925788419002,3.9056577656665628,3.870858780212554,3.889125708517387,1755.7296517680734
2024-05-25,3.8892428667006893,3.905621740490301,3.8708641880379218,3.8891082760033795,1756.6962294240438
2024-05-26,3.8892278492113586,3.9055857153140394,3.87086959586329,3.8890908434893716,1757.6628070800143
2024-05-27,3.889212831722028,3.9055496901377778,3.870875003688658,3.8890734109753637,1758.6293847359848
2024-05-28,3.889197814232697,3.905513664961516,3.8708804115140265,3.8890559784613563,1759.5959623919553
2024-05-29,3.8891827967433663,3.9054776397852544,3.8708858193393945,3.8890385459473484,1760.5625400479257
2024-05-30,3.8891677792540356,3.9054416146089928,3.870891227164763,3.8890211134333406,1761.5291177038998
2024-05-31,3.889152761764705,3.905405589432731,3.870896634990131,3.889003680919333,1762.4956953598703
2024-06-01,3.889137744275374,3.9053695642564694,3.870902042815499,3.8889862484053253,1763.4622730158408
