,Open,High,Low,Close,Volume
2024-05-03,2.151522352484985,2.2082069832238744,2.1012389937966773,2.155832331663394,154783.92409840447
2024-05-04,2.150037806832387,2.2066545395101755,2.0998941943197593,2.1544140229251028,154832.68627041206
2024-05-05,2.1485532611797886,2.2051020957964766,2.0985493948428413,2.152995714186808,154881.44844241953
2024-05-06,2.1470687155271904,2.2035496520827778,2.097204595365927,2.151577405448517,154930.210614427
2024-05-07,2.145584169874592,2.201997208369079,2.095859795889009,2.1501590967102224,154978.97278643458
2024-05-08,2.144099624221994,2.20044476465538,2.094514996412091,2.1487407879719314,155027.73495844204
2024-05-09,2.1426150785693956,2.198892320941681,2.093170196935173,2.1473224792336403,155076.49713044963
2024-05-10,2.1411305329167973,2.197339877227982,2.091825397458255,2.1459041704953457,155125.2593024571
2024-05-11,2.139645987264199,2.1957874335142833,2.090480597981337,2.1444858617570546,155174.02147446456
2024-05-12,2.138161441611601,2.1942349898005844,2.0891357985044188,2.14306755301876,155222.78364647215
2024-05-13,2.1366768959590026,2.1926825460868855,2.0877909990275043,2.141649244280469,155271.54581847962
2024-05-14,2.1351923503064043,2.1911301023731866,2.0864461995505863,2.1402309355421743,155320.30799048708
2024-05-15,2.133707804653806,2.1895776586594877,2.0851014000736683,2.138812626803883,155369.07016249467
2024-05-16,2.132223259001208,2.188025214945789,2.0837566005967503,2.1373943180655885,155417.83233450213
2024-05-17,2.1307387133486095,2.18647277123209,2.0824118011198323,2.1359760093272975,155466.59450650972
2024-05-18,2.1292541676960113,2.1849203275183946,2.0810670016429142,2.1345577005890064,155515.3566785172
2024-05-19,2.127769622043413,2.1833678838046957,2.079722202166,2.1331393918507118,155564.11885052465
2024-05-20,2.1262850763908148,2.181815440090997,2.0783774026890818,2.1317210831124207,155612.88102253224
2024-05-21,2.1248005307382165,2.180262996377298,2.0770326032121638,2.130302774374126,155661.6431945397
2024-05-22,2.1233159850856183,2.178710552663599,2.0756878037352458,2.128884465635835,155710.4053665473
2024-05-23,2.12183143943302,2.1771581089499,2.0743430042583277,2.1274661568975404,155759.16753855476
2024-05-24,2.1203468937804217,2.1756056652362012,2.0729982047814097,2.1260478481592493,155807.92971056222
2024-05-25,2.1188623481278235,2.1740532215225024,2.0716534053044953,2.1246295394209582,155856.6918825698
2024-05-26,2.1173778024752252,2.1725007778088035,2.0703086058275773,2.1232112306826636,155905.45405457728
2024-05-27,2.115893256822627,2.1709483340951046,2.0689638063506592,2.1217929219443725,155954.21622658486
2024-05-28,2.1144087111700287,2.1693958903814057,2.0676190068737412,2.120374613206078,156002.97839859233
2024-05-29,2.1129241655174305,2.167843446667707,2.066274207396823,2.118956304467787,156051.7405705998
2024-05-30,2.111439619864832,2.166291002954008,2.064929407919905,2.117537995729492,156100.50274260738
2024-05-31,2.109955074212234,2.164738559240309,2.0635846084429907,2.116119686991201,156149.26491461485
2024-06-01,2.1084705285596357,2.16318611552661,2.0622398089660727,2.1147013782529065,156198.02708662243
