,Open,High,Low,Close,Volume
2024-05-03,181.89593821718472,183.2917932802843,180.54165764737718,181.96324794818247,4542597.571560932
2024-05-04,182.02734531805663,183.4244024769423,180.6719127676156,182.09472277200211,4542403.24069147
2024-05-05,182.15875241892854,183.55701167359985,180.80216788785447,182.2261975958213,4542208.909822008
2024-05-06,182.29015951980045,183.68962087025784,180.93242300809334,182.35767241964095,4542014.578952545
2024-05-07,182.42156662067237,183.82223006691584,181.06267812833175,182.4891472434606,4541820.248083083
2024-05-08,182.55297372154428,183.95483926357338,181.19293324857063,182.62062206727978,4541625.917213621
2024-05-09,182.6843808224162,184.08744846023137,181.32318836880904,182.75209689109943,4541431.586344158
2024-05-10,182.8157879232881,184.22005765688937,181.4534434890479,182.88357171491907,4541237.255474696
2024-05-11,182.94719502416,184.3526668535469,181.58369860928678,183.01504653873826,4541042.924605233
2024-05-12,183.07860212503192,184.4852760502049,181.7139537295252,183.1465213625579,4540848.59373577
2024-05-13,183.21000922590383,184.6178852468629,181.84420884976407,183.27799618637755,4540654.262866308
2024-05-14,183.34141632677574,184.75049444352044,181.97446397000294,183.4094710101972,4540459.931996846
2024-05-15,183.47282342764765,184.88310364017843,182.10471909024136,183.54094583401638,4540265.601127383
2024-05-16,183.60423052851957,185.01571283683643,182.23497421048023,183.67242065783603,4540071.27025792
2024-05-17,183.73563762939148,185.14832203349397,182.3652293307191,183.80389548165567,4539876.939388458
2024-05-18,183.8670447302634,185.28093123015196,182.49548445095752,183.93537030547486,4539682.608518995
2024-05-19,183.9984518311353,185.41354042680996,182.6257395711964,184.0668451292945,4539488.277649533
2024-05-20,184.1298589320072,185.5461496234675,182.7559946914348,184.19831995311415,4539293.946780071
2024-05-21,184.26126603287912,185.6787588201255,182.88624981167368,184.32979477693334,4539099.615910608
2024-05-22,184.39267313375103,185.8113680167835,183.01650493191255,184.46126960075298,4538905.285041146
2024-05-23,184.52408023462294,185.94397721344103,183.14676005215097,184.59274442457263,4538710.954171684
2024-05-24,184.65548733549485,186.07658641009903,183.27701517238984,184.72421924839182,4538516.623302221
2024-05-25,184.78689443636677,186.20919560675702,183.4072702926287,184.85569407221146,4538322.292432759
2024-05-26,184.91830153723868,186.34180480341456,183.53752541286713,184.9871688960311,4538127.961563297
2024-05-27,185.0497086381106,186.47441400007256,183.667780533106,185.11864371985075,4537933.630693834
2024-05-28,185.1811157389825,186.60702319673055,183.79803565334487,185.25011854366994,4537739.299824372
2024-05-29,185.3125228398544,186.7396323933881,183.92829077358329,185.3815933674896,4537544.96895491
2024-05-30,185.44392994072632,186.8722415900461,184.05854589382216,185.51306819130923,4537350.638085447
2024-05-31,185.57533704159823,187.00485078670408,184.18880101406057,185.64454301512842,4537156.307215984
2024-06-01,185.7067441424706,187.13745998336162,184.31905613429944,185.77601783894806,4536961.976346522
