,Open,High,Low,Close,Volume
2024-05-03,427.2458579144977,430.0635734177258,423.6115705827988,426.90277830064133,20238253.0588454
2024-05-04,427.61504095167857,430.43183205898004,423.9783873512688,427.27002493208965,20213530.850035906
2024-05-05,427.9842239888603,430.80009070023334,424.3452041197379,427.6372715635389,20188808.64122641
2024-05-06,428.3534070260421,431.16834934148665,424.7120208882079,428.0045181949872,20164086.432416916
2024-05-07,428.72259006322383,431.53660798273995,425.078837656677,428.37176482643645,20139364.22360742
2024-05-08,429.0917731004056,431.90486662399326,425.44565442514704,428.7390114578857,20114642.014797926
2024-05-09,429.46095613758735,432.2731252652475,425.81247119361615,429.106258089334,20089919.80598843
2024-05-10,429.8301391747682,432.6413839065008,426.17928796208616,429.47350472078324,20065197.597178996
2024-05-11,430.19932221194995,433.0096425477541,426.54610473055527,429.8407513522325,20040475.3883695
2024-05-12,430.5685052491317,433.3779011890074,426.9129214990253,430.2079979836808,20015753.179560006
2024-05-13,430.93768828631346,433.7461598302616,427.2797382674944,430.57524461513003,19991030.97075051
2024-05-14,431.3068713234952,434.1144184715149,427.6465550359644,430.94249124657836,19966308.761941016
2024-05-15,431.67605436067606,434.4826771127682,428.0133718044335,431.3097378780276,19941586.55313152
2024-05-16,432.0452373978578,434.8509357540215,428.38018857290353,431.6769845094768,19916864.344322026
2024-05-17,432.4144204350396,435.21919439527574,428.74700534137264,432.04423114092515,19892142.13551253
2024-05-18,432.78360347222133,435.58745303652904,429.11382210984266,432.4114777723744,19867419.926703036
2024-05-19,433.1527865094031,435.95571167778235,429.48063887831177,432.7787244038236,19842697.71789354
2024-05-20,433.52196954658393,436.32397031903565,429.8474556467818,433.14597103527194,19817975.509084046
2024-05-21,433.8911525837657,436.69222896028896,430.2142724152509,433.5132176667212,19793253.30027455
2024-05-22,434.26033562094744,437.0604876015432,430.5810891837209,433.8804642981695,19768531.091465116
2024-05-23,434.6295186581292,437.4287462427965,430.9479059521909,434.24771092961873,19743808.88265562
2024-05-24,434.99870169531096,437.7970048840498,431.31472272066003,434.61495756106797,19719086.673846126
2024-05-25,435.3678847324918,438.1652635253031,431.68153948913005,434.9822041925163,19694364.46503663
2024-05-26,435.73706776967356,438.5335221665573,432.04835625759915,435.3494508239655,19669642.256227136
2024-05-27,436.1062508068553,438.9017808078106,432.41517302606917,435.71669745541385,19644920.04741764
2024-05-28,436.47543384403707,439.2700394490639,432.7819897945383,436.0839440868631,19620197.838608146
2024-05-29,436.8446168812188,439.6382980903172,433.1488065630083,436.4511907183123,19595475.62979865
2024-05-30,437.2137999184006,440.0065567315705,433.5156233314774,436.81843734976064,19570753.420989156
2024-05-31,437.58298295558143,440.37481537282474,433.8824400999474,437.1856839812099,19546031.21217966
2024-06-01,437.9521659927632,440.74307401407805,434.2492568684165,437.5529306126591,19521309.003370166
