,Open,High,Low,Close,Volume
2024-05-03,484.7481976984145,490.8398321966524,478.46033913522115,484.7542883971273,14783601.667257667
2024-05-04,485.46280269926683,491.56117064976024,479.16484461962864,485.46702833677773,14750903.284476519
2024-05-05,486.17740770011915,492.28250910286624,479.8693501040343,486.17976827642815,14718204.901695251
2024-05-06,486.89201270097146,493.00384755597406,480.57385558844,486.89250821607857,14685506.518913984
2024-05-07,487.6066177018238,493.72518600908006,481.27836107284566,487.605248155729,14652808.136132717
2024-05-08,488.3212227026761,494.44652446218606,481.9828665572513,488.3179880953794,14620109.75335145
2024-05-09,489.0358277035284,495.1678629152939,482.6873720416588,489.0307280350298,14587411.370570183
2024-05-10,489.7504327043807,495.8892013683999,483.3918775260645,489.74346797468206,14554712.987789035
2024-05-11,490.46503770523304,496.6105398215077,484.09638301047016,490.4562079143325,14522014.605007768
2024-05-12,491.17964270608536,497.3318782746137,484.80088849487584,491.1689478539829,14489316.2222265
2024-05-13,491.8942477069377,498.0532167277197,485.5053939792815,491.8816877936333,14456617.839445233
2024-05-14,492.60885270779,498.7745551808275,486.209899463689,492.59442773328374,14423919.456663966
2024-05-15,493.3234577086423,499.4958936339335,486.91440494809467,493.30716767293416,14391221.073882699
2024-05-16,494.0380627094946,500.21723208704134,487.61891043250034,494.0199076125846,14358522.691101551
2024-05-17,494.75266771034876,500.93857054014734,488.323415916906,494.732647552235,14325824.308320284
2024-05-18,495.4672727112011,501.65990899325334,489.0279214013117,495.4453874918854,14293125.925539017
2024-05-19,496.1818777120534,502.38124744636116,489.7324268857192,496.15812743153583,14260427.54275775
2024-05-20,496.8964827129057,503.10258589946716,490.43693237012485,496.87086737118625,14227729.159976482
2024-05-21,497.611087713758,503.823924352575,491.1414378545305,497.58360731083667,14195030.777195215
2024-05-22,498.32569271461034,504.545262805681,491.8459433389362,498.2963472504871,14162332.394414067
2024-05-23,499.04029771546266,505.266601258787,492.55044882334187,499.0090871901375,14129634.0116328
2024-05-24,499.754902716315,505.9879397118948,493.25495430774936,499.7218271297879,14096935.628851533
2024-05-25,500.4695077171673,506.7092781650008,493.95945979215503,500.43456706943834,14064237.246070266
2024-05-26,501.1841127180196,507.4306166181086,494.6639652765607,501.14730700908876,14031538.863288999
2024-05-27,501.8987177188719,508.1519550712146,495.3684707609664,501.8600469487392,13998840.48050785
2024-05-28,502.61332271972424,508.87329352432243,496.07297624537205,502.5727868883896,13966142.097726583
2024-05-29,503.32792772057655,509.59463197742843,496.77748172977954,503.28552682804,13933443.714945316
2024-05-30,504.04253272142887,510.31597043053443,497.4819872141852,503.99826676769044,13900745.33216405
2024-05-31,504.7571377222812,511.03730888364225,498.1864926985909,504.71100670734086,13868046.949382782
2024-06-01,505.4717427231335,511.75864733674825,498.89099818299655,505.4237466469913,13835348.566601515
