,Open,High,Low,Close,Volume
2024-05-03,802.263404468973,815.9931929579689,786.2246598898237,801.656602283736,48810414.36348199
2024-05-04,803.6440699850937,817.3965661600632,787.5738549118214,803.0327448921489,48812025.29557668
2024-05-05,805.0247355012143,818.7999393621612,788.9230499338228,804.4088875005618,48813636.22767136
2024-05-06,806.405401017335,820.2033125642556,790.2722449558205,805.7850301089711,48815247.15976605
2024-05-07,807.7860665334556,821.60668576635,791.6214399778182,807.161172717384,48816858.09186073
2024-05-08,809.1667320495726,823.010058968448,792.9706349998196,808.537315325797,48818469.02395541
2024-05-09,810.5473975656932,824.4134321705424,794.3198300218173,809.9134579342099,48820079.9560501
2024-05-10,811.9280630818139,825.8168053726404,795.669025043815,811.2896005426192,48821690.88814478
2024-05-11,813.3087285979345,827.2201785747347,797.0182200658128,812.6657431510321,48823301.82023947
2024-05-12,814.6893941140552,828.6235517768291,798.3674150878142,814.041885759445,48824912.75233415
2024-05-13,816.0700596301758,830.0269249789271,799.7166101098119,815.4180283678579,48826523.68442883
2024-05-14,817.4507251462965,831.4302981810215,801.0658051318096,816.7941709762708,48828134.61652352
2024-05-15,818.8313906624171,832.8336713831159,802.415000153811,818.1703135846801,48829745.5486182
2024-05-16,820.2120561785341,834.2370445852139,803.7641951758087,819.546456193093,48831356.48071289
2024-05-17,821.5927216946548,835.6404177873083,805.1133901978064,820.922598801506,48832967.41280757
2024-05-18,822.9733872107754,837.0437909894026,806.4625852198078,822.2987414099189,48834578.344902255
2024-05-19,824.354052726896,838.4471641915006,807.8117802418055,823.6748840183282,48836189.27699694
2024-05-20,825.7347182430167,839.850537393595,809.1609752638033,825.0510266267411,48837800.20909162
2024-05-21,827.1153837591373,841.253910595693,810.5101702858046,826.427169235154,48839411.14118631
2024-05-22,828.496049275258,842.6572837977874,811.8593653078024,827.8033118435669,48841022.07328099
2024-05-23,829.8767147913786,844.0606569998818,813.2085603298001,829.1794544519798,48842633.005375676
2024-05-24,831.2573803074956,845.4640302019798,814.5577553518015,830.5555970603891,48844243.93747036
2024-05-25,832.6380458236163,846.8674034040741,815.9069503737992,831.931739668802,48845854.86956504
2024-05-26,834.0187113397369,848.2707766061685,817.2561453957969,833.307882277215,48847465.80165973
2024-05-27,835.3993768558576,849.6741498082665,818.6053404177947,834.6840248856279,48849076.73375441
2024-05-28,836.7800423719782,851.0775230103609,819.954535439796,836.0601674940372,48850687.6658491
2024-05-29,838.1607078880988,852.4808962124553,821.3037304617937,837.4363101024501,48852298.59794378
2024-05-30,839.5413734042195,853.8842694145533,822.6529254837915,838.812452710863,48853909.53003846
2024-05-31,840.9220389203401,855.2876426166476,824.0021205057928,840.1885953192759,48855520.462133154
2024-06-01,842.3027044364571,856.6910158187457,825.3513155277906,841.5647379276888,48857131.39422783
