,Open,High,Low,Close,Volume
2024-05-03,586.2113625526836,592.6611764179524,579.5794616491294,585.9513038065179,3532401.7332651615
2024-05-04,586.8269052570085,593.2791887860931,580.1905045647472,586.5649579585952,3522657.128468126
2024-05-05,587.4424479613335,593.8972011542337,580.8015474803651,587.1786121106725,3512912.5236711204
2024-05-06,588.0579906656567,594.5152135223761,581.4125903959848,587.7922662627498,3503167.918874085
2024-05-07,588.6735333699817,595.1332258905168,582.0236333116027,588.405920414827,3493423.3140770495
2024-05-08,589.2890760743066,595.7512382586574,582.6346762272224,589.0195745669043,3483678.709280044
2024-05-09,589.9046187786298,596.369250626798,583.2457191428402,589.6332287189816,3473934.1044830084
2024-05-10,590.5201614829548,596.9872629949386,583.8567620584599,590.2468828710589,3464189.499685973
2024-05-11,591.1357041872798,597.6052753630793,584.4678049740778,590.8605370231362,3454444.8948889673
2024-05-12,591.7512468916029,598.2232877312199,585.0788478896975,591.4741911752135,3444700.290091932
2024-05-13,592.3667895959279,598.8413000993605,585.6898908053154,592.0878453272908,3434955.6852948964
2024-05-14,592.9823323002529,599.459312467503,586.3009337209332,592.7014994793681,3425211.0804978907
2024-05-15,593.597875004576,600.0773248356436,586.9119766365529,593.3151536314454,3415466.4757008553
2024-05-16,594.213417708901,600.6953372037842,587.5230195521708,593.9288077835226,3405721.87090382
2024-05-17,594.8289604132242,601.3133495719248,588.1340624677905,594.5424619356018,3395977.266106814
2024-05-18,595.4445031175492,601.9313619400655,588.7451053834084,595.156116087679,3386232.6613097787
2024-05-19,596.0600458218742,602.5493743082061,589.3561482990281,595.7697702397563,3376488.0565127432
2024-05-20,596.6755885261973,603.1673866763467,589.9671912146459,596.3834243918336,3366743.4517157376
2024-05-21,597.2911312305223,603.7853990444892,590.5782341302656,596.9970785439109,3356998.846918702
2024-05-22,597.9066739348473,604.4034114126298,591.1892770458835,597.6107326959882,3347254.2421216667
2024-05-23,598.5222166391704,605.0214237807704,591.8003199615014,598.2243868480655,3337509.637324661
2024-05-24,599.1377593434954,605.639436148911,592.4113628771211,598.8380410001428,3327765.0325276256
2024-05-25,599.7533020478204,606.2574485170517,593.0224057927389,599.45169515222,3318020.42773059
2024-05-26,600.3688447521436,606.8754608851923,593.6334487083586,600.0653493042973,3308275.8229335845
2024-05-27,600.9843874564685,607.4934732533329,594.2444916239765,600.6790034563746,3298531.218136549
2024-05-28,601.5999301607935,608.1114856214735,594.8555345395962,601.2926576084519,3288786.6133395135
2024-05-29,602.2154728651167,608.729497989616,595.4665774552141,601.9063117605292,3279042.008542508
2024-05-30,602.8310155694417,609.3475103577566,596.0776203708338,602.5199659126065,3269297.4037454724
2024-05-31,603.4465582737648,609.9655227258972,596.6886632864516,603.1336200646838,3259552.798948437
2024-06-01,604.0621009780898,610.5835350940379,597.2997062020695,603.7472742167611,3249808.1941514313
