Open,High,Low,Close,Volume,Adj Close
427.2458579144977,430.0635734177258,423.6115705827988,426.9027783006413,20238253.0588454,417.97913
427.61504095167857,430.43183205898,423.9783873512688,427.27002493208965,20213530.850035906,417.97913
427.9842239888603,430.8000907002333,424.3452041197379,427.6372715635389,20188808.64122641,417.97913
428.3534070260421,431.16834934148665,424.7120208882079,428.0045181949872,20164086.43241692,417.97913
428.72259006322383,431.53660798274,425.078837656677,428.3717648264365,20139364.22360742,417.97913
429.0917731004056,431.90486662399326,425.44565442514704,428.7390114578857,20114642.01479793,417.97913
429.46095613758735,432.2731252652475,425.81247119361615,429.106258089334,20089919.80598843,417.97913
429.8301391747682,432.6413839065008,426.17928796208616,429.4735047207832,20065197.597179,417.97913
430.19932221195,433.0096425477541,426.54610473055527,429.8407513522325,20040475.3883695,417.97913
430.5685052491317,433.3779011890074,426.9129214990253,430.2079979836808,20015753.17956001,417.97913
430.9376882863135,433.7461598302616,427.2797382674944,430.57524461513,19991030.97075051,417.97913
431.3068713234952,434.1144184715149,427.6465550359644,430.9424912465784,19966308.761941016,417.97913
431.67605436067606,434.4826771127682,428.0133718044335,431.3097378780276,19941586.55313152,417.97913
432.0452373978578,434.8509357540215,428.38018857290353,431.6769845094768,19916864.344322026,417.97913
432.4144204350396,435.2191943952757,428.74700534137264,432.0442311409252,19892142.13551253,417.97913
432.7836034722213,435.587453036529,429.11382210984266,432.4114777723744,19867419.92670304,417.97913
433.1527865094031,435.9557116777824,429.48063887831177,432.7787244038236,19842697.71789354,417.97913
433.52196954658393,436.32397031903565,429.8474556467818,433.145971035272,19817975.50908405,417.97913
433.8911525837657,436.69222896028896,430.2142724152509,433.5132176667212,19793253.30027455,417.97913
434.2603356209474,437.0604876015432,430.5810891837209,433.8804642981695,19768531.09146512,417.97913
434.6295186581292,437.4287462427965,430.9479059521909,434.24771092961873,19743808.88265562,417.97913
434.99870169531096,437.7970048840498,431.31472272066,434.614957561068,19719086.67384613,417.97913
435.3678847324918,438.1652635253031,431.6815394891301,434.9822041925163,19694364.46503663,417.97913
435.7370677696736,438.5335221665573,432.0483562575992,435.3494508239655,19669642.256227136,417.97913
436.1062508068553,438.9017808078106,432.4151730260692,435.71669745541385,19644920.04741764,417.97913
436.475433844037,439.2700394490639,432.7819897945383,436.0839440868631,19620197.838608146,417.97913
436.8446168812188,439.6382980903172,433.1488065630083,436.4511907183123,19595475.62979865,417.97913
437.2137999184006,440.0065567315705,433.5156233314774,436.81843734976064,19570753.42098916,417.97913
437.58298295558143,440.3748153728248,433.8824400999474,437.1856839812099,19546031.21217966,417.97913
437.9521659927632,440.7430740140781,434.2492568684165,437.5529306126591,19521309.00337017,417.97913
