Open,High,Low,Close,Volume,Adj Close
180.3537966009176,182.0072840105172,178.5823857121668,180.31723211760252,39484496.23647785,184.10556
180.54477011204065,182.19845534648996,178.77236024014337,180.50749903845556,39420197.500439405,184.10556
180.73574362316367,182.38962668246316,178.96233476811994,180.69776595930895,39355898.76440072,184.10556
180.92671713428672,182.58079801843587,179.15230929609697,180.888032880162,39291600.02836204,184.10556
181.11769064540977,182.77196935440907,179.34228382407355,181.07829980101496,39227301.29232359,184.10556
181.3086641565328,182.9631406903818,179.53225835205012,181.2685667218684,39163002.5562849,184.10556
181.49963766765583,183.154312026355,179.7222328800267,181.4588336427214,39098703.82024622,184.10556
181.6906111787789,183.3454833623277,179.91220740800327,181.6491005635744,39034405.084207535,184.10556
181.881584689902,183.5366546983009,180.10218193597984,181.83936748442784,38970106.34816909,184.10556
182.072558201025,183.72782603427368,180.2921564639564,182.02963440528083,38905807.6121304,184.10556
182.26353171214805,183.91899737024687,180.48213099193345,182.21990132613428,38841508.87609172,184.10556
182.4545052232711,184.1101687062196,180.67210551991,182.41016824698727,38777210.14005304,184.10556
182.64547873439412,184.3013400421928,180.8620800478866,182.60043516784023,38712911.40401459,184.10556
182.8364522455172,184.49251137816557,181.0520545758632,182.7907020886937,38648612.6679759,184.10556
183.02742575664024,184.68368271413877,181.2420291038397,182.9809690095467,38584313.93193722,184.10556
183.2183992677633,184.87485405011148,181.43200363181631,183.1712359303997,38520015.19589853,184.10556
183.40937277888636,185.06602538608468,181.6219781597929,183.36150285125316,38455716.45986009,184.10556
183.60034629000936,185.25719672205744,181.81195268776992,183.55176977210613,38391417.7238214,184.10556
183.79131980113243,185.4483680580306,182.0019272157465,183.74203669295912,38327118.98778272,184.10556
183.98229331225548,185.63953939400332,182.1919017437231,183.93230361381256,38262820.25174427,184.10556
184.17326682337853,185.83071072997652,182.38187627169964,184.1225705346656,38198521.51570559,184.10556
184.3642403345016,186.02188206594928,182.5718507996762,184.312837455519,38134222.7796669,184.10556
184.55521384562465,186.21305340192248,182.7618253276528,184.503104376372,38069924.043628216,184.10556
184.74618735674767,186.4042247378952,182.95179985562984,184.69337129722496,38005625.30758977,184.10556
184.93716086787072,186.5953960738684,183.1417743836064,184.88363821807843,37941326.571551085,184.10556
185.12813437899376,186.78656740984115,183.33174891158296,185.07390513893145,37877027.8355124,184.10556
185.3191078901168,186.97773874581435,183.52172343955957,185.2641720597844,37812729.09947372,184.10556
185.51008140123983,187.1689100817871,183.7116979675361,185.45443898063783,37748430.36343527,184.10556
185.7010549123629,187.36008141776028,183.90167249551268,185.64470590149085,37684131.62739658,184.10556
185.89202842348595,187.55125275373305,184.0916470234893,185.83497282234384,37619832.8913579,184.10556
