Open,High,Low,Close,Volume,Adj Close
219.06848528519595,222.6512123463238,215.0269822211959,218.57622285783705,90492697.59127045,397.12033
219.10783625284057,222.6877543430424,215.067096026854,218.61255459759136,90334314.1162734,397.12033
219.1471872204852,222.7242963397611,215.1072098325119,218.64888633734571,90175930.64127636,397.12033
219.18653818812984,222.7608383364797,215.14732363816984,218.6852180771001,90017547.16627932,397.12033
219.22588915577444,222.7973803331983,215.18743744382775,218.72154981685435,89859163.69128227,397.12033
219.26524012341903,222.83392232991704,215.2275512494857,218.7578815566087,89700780.21628523,397.12033
219.3045910910638,222.8704643266356,215.26766505514365,218.79421329636307,89542396.74128819,397.12033
219.3439420587084,222.9070063233542,215.3077788608016,218.83054503611743,89384013.26629114,397.12033
219.38329302635304,222.9435483200729,215.34789266645956,218.86687677587167,89225629.79129457,397.12033
219.42264399399767,222.98009031679152,215.3880064721176,218.90320851562603,89067246.31629753,397.12033
219.4619949616423,223.0166323135101,215.42812027777552,218.9395402553804,88908862.84130049,397.12033
219.50134592928703,223.05317431022883,215.46823408343343,218.97587199513475,88750479.36630344,397.12033
219.54069689693165,223.08971630694745,215.5083478890914,219.012203734889,88592095.8913064,397.12033
219.58004786457627,223.126258303666,215.5484616947493,219.04853547464336,88433712.41630936,397.12033
219.6193988322209,223.16280030038476,215.58857550040727,219.0848672143977,88275328.94131231,397.12033
219.65874979986552,223.19934229710333,215.6286893060652,219.12119895415208,88116945.46631527,397.12033
219.6981007675101,223.23588429382195,215.6688031117233,219.15753069390632,87958561.99131823,397.12033
219.73745173515488,223.27242629054064,215.7089169173812,219.19386243366068,87800178.51632118,397.12033
219.7768027027995,223.30896828725923,215.74903072303917,219.23019417341504,87641795.04132414,397.12033
219.81615367044407,223.34551028397783,215.78914452869708,219.2665259131694,87483411.5663271,397.12033
219.85550463808875,223.3820522806965,215.82925833435505,219.30285765292376,87325028.09133005,397.12033
219.89485560573337,223.41859427741517,215.86937214001296,219.339189392678,87166644.61633301,397.12033
219.9342065733781,223.45513627413385,215.9094859456709,219.3755211324324,87008261.14133596,397.12033
219.97355754102276,223.49167827085245,215.94959975132883,219.41185287218676,86849877.66633892,397.12033
220.01290850866732,223.52822026757104,215.98971355698689,219.4481846119411,86691494.19134188,397.12033
220.052259476312,223.56476226428973,216.0298273626448,219.48451635169533,86533110.71634483,397.12033
220.0916104439566,223.60130426100835,216.0699411683028,219.5208480914497,86374727.24134779,397.12033
220.13096141160133,223.63784625772692,216.1100549739607,219.55717983120405,86216343.76635075,397.12033
220.170312379246,223.6743882544457,216.15016877961864,219.5935115709584,86057960.2913537,397.12033
220.20966334689055,223.71093025116423,216.19028258527655,219.62984331071263,85899576.81635666,397.12033
